ID,modified,rightsHolder,references,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,basisOfRecord,occurrenceID,catalogNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,behavior,establishmentMeans,occurrenceStatus,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,eventDate,eventID,identificationID,typeStatus,identifiedBy,dateIdentified,identificationRemarks,identificationQualifier,country,stateProvince,county,municipality,locality,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,taxonID,acceptedNameUsageID,scientificName,acceptedNameUsage,kingdom,phylum,class,order,family,genus,taxonRank,recordedByID,identifiedByID,materialSampleID,samplingProtocol,Organism id
OBS8024194,2026-05-04T09:18:04Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024194,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434053,29709769,,,,,,Italy,,,,Parco Regionale di Gutturu Mannu,39.17244502,8.9171101,WGS84,,3X5NK,,Macrolepiota mastoidea (Fr.) Singer,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Macrolepiota,Species,,,,,
OBS8024195,2026-05-04T09:18:04Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024195,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434053,29709770,,,,,,Italy,,,,Parco Regionale di Gutturu Mannu,39.17244502,8.9171101,WGS84,,3X5NV,,Macrolepiota procera (Scop.) Singer,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Macrolepiota,Species,,,,,
OBS8024196,2026-05-04T09:18:04Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024196,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434053,29709771,,,,,,Italy,,,,Parco Regionale di Gutturu Mannu,39.17244502,8.9171101,WGS84,,59Y6W,,Typhula filiformis (Bull.) Fr.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Typhula,Species,,,,,
OBS8024197,2026-05-04T09:18:04Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024197,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434053,29709772,,,,,,Italy,,,,Parco Regionale di Gutturu Mannu,39.17244502,8.9171101,WGS84,,3XZRT,,Marasmius oreades (Bolton) Fr.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,Species,,,,,
OBS8024198,2026-05-04T09:18:04Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024198,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434053,29709773,,,,,,Italy,,,,Parco Regionale di Gutturu Mannu,39.17244502,8.9171101,WGS84,,44T4R,,Mycena flavescens Velen.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Species,,,,,
OBS8024199,2026-05-04T09:18:04Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024199,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434053,29709774,,,,,,Italy,,,,Parco Regionale di Gutturu Mannu,39.17244502,8.9171101,WGS84,,44TQP,,Mycena pura (Pers.) P. Kumm.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Species,,,,,
OBS8024200,2026-05-04T09:18:04Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024200,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434053,29709775,,,,,,Italy,,,,Parco Regionale di Gutturu Mannu,39.17244502,8.9171101,WGS84,,44TRQ,,Mycena renati Quel.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Species,,,,,
OBS8024201,2026-05-04T09:18:05Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024201,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434053,29709776,,,,,,Italy,,,,Parco Regionale di Gutturu Mannu,39.17244502,8.9171101,WGS84,,,44TSM,Mycena rosea (Pers.) Sacc.,Mycena rosella (Fr.) P. Kumm.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,Species,,,,,
OBS8024202,2026-05-04T09:18:05Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024202,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434053,29709777,,,,,,Italy,,,,Parco Regionale di Gutturu Mannu,39.17244502,8.9171101,WGS84,,46BNY,,Neoboletus xanthopus (Klofac & A. Urb.) Klofac & A. Urb.,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Neoboletus,Species,,,,,
OBS8024203,2026-05-04T09:18:05Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024203,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434053,29709778,,,,,,Italy,,,,Parco Regionale di Gutturu Mannu,39.17244502,8.9171101,WGS84,,49F8S,,Omphalotus olearius (DC.) Singer,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Omphalotus,Species,,,,,
OBS8024204,2026-05-04T09:18:05Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024204,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434053,29709779,,,,,,Italy,,,,Parco Regionale di Gutturu Mannu,39.17244502,8.9171101,WGS84,,,,Peziza badia Pers.,,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Species,,,,,
OBS8024205,2026-05-04T09:18:05Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024205,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434053,29709780,,,,,,Italy,,,,Parco Regionale di Gutturu Mannu,39.17244502,8.9171101,WGS84,,4J8Y4,,Pisolithus arhizus (Scop.) Rauschert,,Fungi,Basidiomycota,Agaricomycetes,Boletales,Sclerodermataceae,Pisolithus,Species,,,,,
OBS8024206,2026-05-04T09:18:05Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024206,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434053,29709781,,,,,,Italy,,,,Parco Regionale di Gutturu Mannu,39.17244502,8.9171101,WGS84,,77RJJ,,Pleurotus dryinus (Pers.) P. Kumm.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,Species,,,,,
OBS8024207,2026-05-04T09:18:05Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024207,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434053,29709782,,,,,,Italy,,,,Parco Regionale di Gutturu Mannu,39.17244502,8.9171101,WGS84,,,,Rhodocybe gemina (Fr.) Kuyper & Noordel.,,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Rhodocybe,Species,,,,,
OBS8024208,2026-05-04T09:18:05Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024208,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434053,29709783,,,,,,Italy,,,,Parco Regionale di Gutturu Mannu,39.17244502,8.9171101,WGS84,,4TRHG,,Russula acrifolia Romagn.,,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Species,,,,,
OBS8024209,2026-05-04T09:18:05Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024209,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434053,29709784,,,,,,Italy,,,,Parco Regionale di Gutturu Mannu,39.17244502,8.9171101,WGS84,,76WS,,Ramaria Fr. ex Bonord.,,Fungi,Basidiomycota,Agaricomycetes,Gomphales,Gomphaceae,,Genus,,,,,
OBS8024210,2026-05-04T09:18:05Z,Simone Graziosi,,,,108820,,,Citizens for FunDive,HumanObservation,8024210,,,,,individuals,,,,,,,,,,,2025-11-24,https://app.plutof.ut.ee/event/view/16434053,29709785,,,,,,Italy,,,,Parco Regionale di Gutturu Mannu,39.17244502,8.9171101,WGS84,,4TRKL,,Russula amoenicolor Romagn.,,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Species,,,,,
